Ext. 1 detalle	Desc. grupo impositivo	Item	Referencia	Desc. item	Grupo impositivo	Tipo inventario	Desc. tipo inventario	Tipo item	Manufactura	Extensión	Maneja lote	U.M. adic.	Asignación lote	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000764	HER124	SERVO MOTORES	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000765	REP064	VARILLA CORRUGADA 3/8	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000766	REP065	ANGULO DE 1/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000767	REP066	LAMINA GALVANIZADA 5/16	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000768	REP067	FIBRAS CABULLA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000769	REP068	TEFLON INDUSTRIAL	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000770	REP069	GAFAS NEGRAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000771	REP070	LIJAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000772	REP071	PEGANTE PVC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000773	HER125	GRAMERA DIGITAL	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000774	REP072	LUBRICANTE MULTIUSOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000775	HER126	LIMPIADOR PVC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000776	HER127	JUEGO COPAS DE 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000777	REP073	CABLE ENCAUCHETADO 3/12	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000778	REP074	ARRANCADOR DREC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000779	REP075	CABLE CORRIENTE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000780	HER128	LLAVE PULIDORA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000781	HER129	SEGUETA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000782	HER130	PORRA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000783	HER131	CAJA DE HERRAMIENTAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000784	REP076	SOLDADURA 6011 1/8	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000785	REP077	TABLA FORMALETA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000786	REP078	5KILOS ALAMBRE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000787	REP079	SOLDADOR	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000788	HER132	DISCO MADERA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000789	REP080	MONITOR RAMG	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000790	HER133	BATERIA MAC 31H.1250	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000791	HER134	REMACHES	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000792	HER135	BROCHAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000793	HER136	ESPATULAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000794	HER137	PROVADOR	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000795	HER138	TIZA INDUSTRIAL	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000796	HER139	CLAVIJA POLO ATIERRA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000797	HER140	SUICHE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000798	HER141	CHAZOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000799	HER142	TORNILLOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000800	HER143	CAJA ELECTRICA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000801	HER144	LINTERNA PLASTICA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000802	HER145	BORNES BATERIA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000803	HER146	CEMENTO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000804	HER147	BALASTRO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000805	HER148	LAMINA 5/8 22-10CM	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000806	HER149	TORNILLO EXAGONAL MM 8-20	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000807	HER150	TORNILLO EXAGONAL GS RO 3/8-1	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000808	HER151	TORNILLO EXAGONAL RO 3/8-1 1/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000809	HER152	TORNILLO EXAGONAL 12-140 P179	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000810	HER153	TUERCA 12P1.75	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000811	HER154	TUERCA EXAGONAL G5 RO 3/8	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000812	HER155	ARRANDELA PLANA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000813	HER156	TUERCA EXAGONAL MM8	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000814	REP081	PEGANTE PARA EMPAQUES	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000815	REP082	EMPAQUE CULATA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000816	REP083	BUJE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000817	REP084	TUBERIA SISTEMA DE INYECCION	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000818	REP085	ALTERNADOR 24V	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000819	REP086	BOQUILLA BROCE 2.5	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000820	HER157	ESCUADRA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000821	HER158	PORTA HERRAMIENTAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000822	REP087	AEROSOL	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000823	HER159	DISCO PULIR	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000824	HER160	DISCO PULIR 4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000825	HER161	LLAVE DE 1/2 PVC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000826	HER162	PULIDORA INALAMBRICA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000827	HER163	CAJA PARA HERRAMIENTA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000828	HER164	METROS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000829	HER165	TERMINALES	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000830	HER166	CHAZOS EXPANCIBOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000831	HER167	ARANDELAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000832	HER168	LLAVE GRIVAL PASO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000833	HER169	TORNILLO AUTOPERFORANTE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000834	REP088	BOMBA DE FRENO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000835	HER170	COPAS PARA TORNILLOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000836	REP089	MALLA ESLABONADA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000837	REP090	TUBO CERRAMIENTO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000838	REP091	TUBO RETANGULAR	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000839	REP092	ARMARIO PAPELERO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000840	REP093	CAJA METALICA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000841	REP094	TOMA DOBLE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000842	REP095	TOMA CLAVIJA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000843	REP096	CLAVIJA AMARILLA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000844	REP097	TORNILLO BANDA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000845	HER171	PINZA PORTA ELECTRODO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000846	HER172	CLAVIJA HEMBRA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000847	HER173	MOTOBOMBA IHM 1.1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000848	REP098	TUERCA HEXAGONAL	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000849	REP099	ARANDELA PLANA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000850	REP100	BANDA MULTINARVADA SINPELICULA 12METROS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000851	REP101	BANADA MULTINATBADA SIN PELICULA 14METRO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000852	REP102	PILAS AAA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000853	REP103	COLBON	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000854	HER174	BARRA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000855	HER175	PORRA #18	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000856	HER176	ABRAZADERA #4 3/8-5/8	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000857	HER177	ABRAZADERA #6 1/2-3/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000858	HER178	ABRAZADERA #10 3/4-1-1/18	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000859	HER179	ABRAZADERA #12 5/8-1-1/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000860	HER180	ABRAZADERA #16 3/4-1-1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000861	HER181	ABRAZADERA #20 3/4-1-3/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000862	HER182	ABRAZADERA #24 1-1/4-2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000863	HER183	ABRAZADERA#28 1-1/2-3-1/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000864	REP104	TEE DE 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000865	HER184	NIVEL DE MANO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000866	HER185	TORNILLO AUTO PERFPRANTE DE 1PULGADA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000867	HER186	LLAVE DE IMPACTO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000868	HER187	LLAVE DE IMPACTO 3/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000869	REP105	NAILON GUADA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000870	REP106	RODAMIENTO TVS 32207	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000871	REP107	RETENES 45*62*8	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000872	REP108	MINIBREKE 3*63	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000873	HER188	DISCO TUSTENO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000874	REP109	RODAMIENTO 3021	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000875	REP110	RETEN 85*110/12	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000876	REP111	NIPLE GALVANIZADO DE 2*40	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000877	HER189	PUNTA ESTRIA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000878	HER190	CINTA DOBLEFAZ	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000879	HER191	FUMIGADORA NARANJA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000880	HER192	TUBO PRESION 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000881	HER193	CODO DE 45 GALVANIZADO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000882	HER194	NIPLE DE 2*30	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000883	HER195	NIPLE DE 2*20	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000884	REP112	TEE GALVANIZADA 2PG	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000885	REP113	LLAVE PASO 2 GALVANIZADA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000886	REP114	TEJA ECOROOF	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000887	REP115	ADACTADOR MACHO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000888	REP116	TAPON LISO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000889	REP117	CHUMACERA UPC 212	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000890	REP118	TUBO SANITARIO DE 6	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000891	HER196	DISCO CORTE MADERA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000892	REP119	RUEDA DE RRANURA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000893	REP120	RODAMIENTO UCP 212	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000894	REP121	ADAPTADOR EMT 3/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000895	HER197	TODO ELECTRICOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000896	HER198	CABLE ENCAUCHETADO 3*12	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000897	REP122	CAJA FS 2*4 3 SALIDAS DE 3/4 CU	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0000898	REP123	CABLE ENCAUCHETADO 2/12 CENTELSA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
